date,weighted_avg_sentiment_score,daywise_median_positive_score,daywise_median_negative_score,daywise_positive_tweet_count,daywise_negative_tweet_count,daywise_avg_replyCount,daywise_avg_retweetCount,daywise_avg_likeCount,daywise_avg_quoteCount,company,stock_price,next_day_stock_price,trend
2022-01-24,-0.187190576171875,0.5106,0.3182,16,1,8,36,205,3,1,130.804001,126.93499755859375,0
2022-01-25,0.517251876716509,0.4588,0.2732,11,3,64,162,205,41,1,126.934998,129.23300170898438,1
2022-01-26,0.223942216981132,0.4404,0.7717,13,2,64,7,25,1,1,129.233002,129.0050048828125,0
2022-01-27,-0.0771610515510949,0.4939,0.2732,21,4,17,42,283,3,1,129.005005,133.3509979248047,1
2022-01-28,0.2946359715566548,0.6124,0.5574,37,4,6,14,130,2,1,133.350998,129.8656005859375,0
2022-01-29,0.1373738821859474,0.5267,0.4019,10,1,59,13,75,1,1,129.8656005859375,129.63099670410156,0
2022-01-30,0.3005501210653753,0.4019,0.0772,6,2,105,14,42,1,1,129.63099670410156,135.30349731445312,1
2022-01-31,0.7573171498570845,0.4019,0.5733,23,1,45,12,98,1,1,135.303497,137.6439971923828,1
2022-02-01,0.3319898839137645,0.5994,0.6124,33,4,28,9,72,1,1,137.643997,148.0,1
2022-02-02,0.4705624813895782,0.5994,0.4019,51,5,21,7,34,1,1,148.0,143.08999633789062,0
2022-02-03,0.3746443975225225,0.5574,0.7269,20,4,9,17,119,7,1,143.089996,143.29299926757812,1
2022-02-04,0.3770808994197292,0.4019,0.0,20,0,44,15,77,2,1,143.292999,141.46609497070312,0
2022-02-05,0.3838801687763713,0.6597,0.5423,11,2,86,12,55,1,1,141.46609497070312,143.00674438476562,1
2022-02-06,0.6042894799054374,0.4754,0.0258,14,1,8,10,47,7,1,143.00674438476562,139.2010040283203,0
2022-02-07,0.602781227436823,0.4019,0.743,12,1,7,8,99,1,1,139.201004,139.3990020751953,1
2022-02-08,0.2884307416267943,0.4019,0.5719,14,3,17,14,40,1,1,139.399002,141.5919952392578,1
2022-02-09,0.222432801161103,0.4404,0.1027,13,3,11,12,109,3,1,141.591995,138.6199951171875,0
2022-02-10,0.4376330206378985,0.6249,0.3089,15,1,6,6,32,1,1,138.619995,134.28250122070312,0
2022-02-11,0.3693908163265306,0.3818,0.0,7,0,5,6,25,1,1,134.282501,138.618896484375,1
2022-02-12,0.611615264255911,0.6249,0.0,12,0,112,55,240,4,1,138.618896484375,138.47337341308594,0
2022-02-13,0.2627875,0.4215,0.25,5,1,9,12,56,1,1,138.47337341308594,135.5260009765625,0
2022-02-14,0.1584647058823529,0.4019,0.3818,7,1,35,5,21,1,1,135.526001,136.60850524902344,1
2022-02-15,0.4262191919191919,0.5423,0.34,15,7,2,7,80,1,1,136.608505,137.73800659179688,1
2022-02-16,0.331332102728732,0.4939,0.8122,18,2,13,6,24,1,1,137.738007,132.53900146484375,0
2022-02-17,0.0609354646206308,0.2732,0.4404,10,5,32,10,62,1,1,132.539001,130.4029998779297,0
2022-02-18,0.24956578581363,0.296,0.4404,13,3,36,7,43,1,1,130.403,134.56289672851562,1
2022-02-19,0.6772923076923077,0.4588,0.3818,7,3,20,165,99,2,1,134.56289672851562,134.32212829589844,0
2022-02-20,0.3031418711656441,0.6124,0.2263,8,1,40,14,131,1,1,134.32212829589844,133.55999755859375,0
2022-02-21,0.7901815143246929,0.34,0.0,8,0,6,155,163,2,1,133.55999755859375,129.81350708007812,0
2022-02-22,0.2425639609296059,0.25,0.8885,14,2,5,20,186,3,1,129.813507,127.58799743652344,0
2022-02-23,0.2002274226804123,0.6369,0.5859,13,2,9,7,27,1,1,127.587997,132.6909942626953,1
2022-02-24,0.3311970930232557,0.4939,0.4019,12,3,3,20,58,2,1,132.690994,134.45950317382812,1
2022-02-25,0.3055595121951219,0.296,0.34,9,1,6,5,52,1,1,134.459503,131.13800048828125,0
2022-02-26,0.4668114678899082,0.6369,0.3818,9,1,2,7,20,1,1,131.13800048828125,131.13800048828125,0
2022-02-27,0.2160658181818181,0.296,0.5267,4,1,9,14,69,2,1,131.13800048828125,135.0570068359375,1
2022-02-28,0.0185316746411483,0.6124,0.0516,5,3,10,14,105,2,1,135.057007,134.06149291992188,0
2022-03-01,0.1555683382497542,0.3818,0.7906,11,1,13,12,68,1,1,134.061493,134.57150268554688,1
2022-03-02,0.6819466324567031,0.6908,0.0,9,0,9,9,130,2,1,134.571503,133.89950561523438,0
2022-03-03,0.2376592960288808,0.4939,0.1531,18,5,12,8,43,1,1,133.899506,131.906494140625,0
2022-03-04,0.2176621578099838,0.3612,0.6808,10,2,18,16,48,1,1,131.906494,133.89920043945312,1
2022-03-05,0.4994285714285714,0.6486,0.0,9,0,29,2,15,1,1,133.89920043945312,133.60975646972656,0
2022-03-06,0.1604132264529058,0.4939,0.2263,6,3,4,9,46,1,1,133.60975646972656,126.37850189208984,0
2022-03-07,0.3169119547657512,0.5574,0.4404,9,4,5,13,42,2,1,126.378502,127.10449981689453,1
2022-03-08,0.7922623158756139,0.7717,0.0,13,0,14,32,175,3,1,127.1045,133.4199981689453,1
2022-03-09,0.4144631768953069,0.5267,0.3182,21,1,7,12,42,2,1,133.419998,132.42950439453125,0
2022-03-10,0.2379970588235294,0.6597,0.4767,19,1,6,8,67,2,1,132.429504,129.87049865722656,0
2022-03-11,0.7733031234256926,0.5267,0.0,18,0,11,13,105,1,1,129.870499,129.84060668945312,0
2022-03-12,0.3804588424437299,0.5859,0.5574,5,2,2,7,32,1,1,129.84060668945312,130.7061309814453,1
2022-03-13,-0.0702025210084033,0.296,0.25,11,1,7,8,101,1,1,130.7061309814453,125.95099639892578,0
2022-03-14,0.3725233333333334,0.6705,0.5574,13,1,4,5,29,1,1,125.950996,129.197998046875,1
2022-03-15,0.0414583966827919,0.6369,0.34,11,2,7,30,104,2,1,129.197998,133.28050231933594,1
2022-03-16,0.4719769696969697,0.6124,0.2023,13,1,3,6,31,1,1,133.280502,133.83900451660156,1
2022-03-17,0.1124484805318138,0.5859,0.5423,22,3,10,28,85,2,1,133.839005,136.12550354003906,1
2022-03-18,0.4996306962025315,0.4939,0.0,14,0,3,3,23,1,1,136.125504,131.67880249023438,0
2022-03-19,0.7434082934609251,0.7003,0.4019,5,1,64,84,209,2,1,131.67880249023438,133.11074829101562,1
2022-03-20,0.3170994459833794,0.4019,0.4215,8,3,3,4,33,1,1,133.11074829101562,136.10150146484375,1
2022-03-21,0.5787964664310954,0.5267,0.0,16,0,6,9,34,1,1,136.101501,139.8679962158203,1
2022-03-22,0.4799599304998664,0.7003,0.3818,13,3,12,23,156,4,1,139.867996,138.27549743652344,0
2022-03-23,0.4786718244803696,0.7003,0.5256,13,2,19,6,26,1,1,138.275497,141.57200622558594,1
2022-03-24,0.3083130977130978,0.4215,0.875,14,1,4,8,26,1,1,141.572006,141.67300415039062,1
2022-03-25,0.2550493664946034,0.3477,0.6124,12,2,10,25,143,3,1,141.673004,139.4980010986328,0
2022-03-26,0.7373008304836345,0.4019,0.8176,7,1,29,74,205,3,1,139.4980010986328,140.3471221923828,1
2022-03-27,0.2816892307692307,0.5574,0.5678,5,1,1,1,11,0,1,140.3471221923828,141.45550537109375,1
2022-03-28,0.4629743451981197,0.4019,0.1027,11,1,28,55,187,25,1,141.455505,142.5054931640625,1
2022-03-29,0.2911492105263158,0.4939,0.6486,13,2,4,5,23,1,1,142.505493,141.93850708007812,0
2022-03-30,0.1216480519480519,0.4404,0.0772,10,1,4,5,39,1,1,141.938507,139.0675048828125,0
2022-03-31,0.6427748898678415,0.4215,0.34,14,2,22,12,64,2,1,139.067505,140.15049743652344,1
2022-04-01,0.3666536658653846,0.4939,0.1779,18,5,10,9,70,2,1,140.150497,141.02349853515625,1
2022-04-02,0.4421155642023346,0.6249,0.7096,9,1,3,3,26,0,1,141.02349853515625,140.91549682617188,0
2022-04-03,0.1653907438016529,0.6908,0.0,10,0,9,25,165,2,1,140.91549682617188,142.97149658203125,1
2022-04-04,0.2894780991735537,0.4404,0.3818,12,4,5,7,31,2,1,142.971497,140.59100341796875,0
2022-04-05,0.2960082226438963,0.4767,0.3612,17,3,7,10,66,2,1,140.591003,136.54800415039062,0
2022-04-06,0.5375383477188657,0.5719,0.34,14,1,6,24,46,3,1,136.548004,135.8885040283203,0
2022-04-07,0.0357672233820459,0.7184,0.7269,8,1,4,20,44,1,1,135.888504,133.28750610351562,0
2022-04-08,0.1727471730439748,0.3182,0.296,13,3,9,16,98,2,1,133.287506,137.8572998046875,1
2022-04-09,0.5628749464668092,0.7351,0.2023,13,2,4,5,32,1,1,137.8572998046875,136.57875061035156,0
2022-04-10,0.3824499336576735,0.5267,0.2263,9,1,6,76,453,13,1,136.57875061035156,128.82350158691406,0
2022-04-11,0.3179401772525849,0.296,0.3182,12,3,8,19,43,1,1,128.823502,127.7145004272461,0
2022-04-12,0.1630511976047904,0.4939,0.3612,8,3,2,3,26,1,1,127.7145,129.8939971923828,1
2022-04-13,0.0813057665550116,0.5994,0.3182,13,8,64,100,670,26,1,129.893997,126.7300033569336,0
2022-04-14,0.1602720700985761,0.3612,0.0,9,0,7,15,58,6,1,126.730003,128.29049682617188,1
2022-04-15,0.4531802946593001,0.296,0.6124,10,4,3,4,37,1,1,128.29049682617188,128.29049682617188,0
2022-04-16,0.2716285551763368,0.6486,0.5106,5,1,5,34,126,1,1,128.29049682617188,128.1128387451172,0
2022-04-17,0.1906522598870056,0.4767,0.7506,9,1,5,18,89,1,1,128.1128387451172,127.67649841308594,0
2022-04-18,0.3305516509433962,0.34,0.8646,8,1,1,9,48,1,1,127.676498,130.00900268554688,1
2022-04-19,0.3680471571906354,0.4019,0.128,15,1,5,8,57,2,1,130.009003,128.0399932861328,0
2022-04-20,0.3765776905829597,0.3182,0.6705,14,2,6,16,50,1,1,128.039993,124.81449890136719,0
2022-04-21,0.5420783647798743,0.6249,0.4404,19,3,5,5,35,1,1,124.814499,119.635498046875,0
2022-04-22,0.445492968111202,0.5106,0.296,15,4,6,9,54,1,1,119.635498,126.03509521484375,1
2022-04-23,-0.0317365384615384,0.3818,0.25,9,5,9,8,52,1,1,126.03509521484375,125.62474822998047,0
2022-04-24,0.1292013650151668,0.6124,0.539,8,5,12,21,86,1,1,125.62474822998047,123.0739974975586,0
2022-04-25,0.4146922895357985,0.2263,0.4588,12,4,5,12,67,2,1,123.073997,118.6500015258789,0
2022-04-26,-0.0130772193211488,0.4215,0.4019,30,7,9,31,175,7,1,118.650002,114.29450225830078,0
2022-04-27,0.1719961880559085,0.6908,0.2732,17,5,4,5,33,1,1,114.294502,118.52249908447266,1
2022-04-28,0.0728079096045197,0.6486,0.4019,13,3,5,5,34,1,1,118.522499,114.1094970703125,0
2022-04-29,0.3950116104868915,0.6249,0.0,7,0,3,10,39,2,1,114.109497,117.7301025390625,1
2022-04-30,0.3634515272244356,0.5267,0.6597,11,2,24,9,51,1,1,117.7301025390625,116.39412689208984,0
2022-05-01,0.0162118932038835,0.3818,0.5423,4,3,4,8,42,1,1,116.39412689208984,116.58300018310547,1
2022-05-02,0.505727294398093,0.4019,0.0,14,0,5,7,56,1,1,116.583,117.33399963378906,1
2022-05-03,0.4878022880215343,0.4939,0.1027,18,3,4,6,34,1,1,117.334,122.26100158691406,1
2022-05-04,0.3562939196525515,0.5859,0.0,13,0,7,8,55,1,1,122.261002,116.50550079345703,0
2022-05-05,0.5255676202860858,0.5106,0.296,15,5,3,9,74,1,1,116.505501,115.74649810791016,0
2022-05-06,0.5660877844311377,0.5423,0.4404,18,1,7,7,40,2,1,115.746498,117.68599700927734,1
2022-05-07,0.2209636363636364,0.4767,0.6808,5,2,5,4,21,1,1,117.68599700927734,117.96175384521484,1
2022-05-08,-0.1801257407407407,0.5859,0.3612,11,2,6,17,128,1,1,117.96175384521484,112.51100158691406,0
2022-05-09,0.3744355603448275,0.5267,0.128,23,5,11,13,78,2,1,112.511002,114.3949966430664,1
2022-05-10,0.3423199922660481,0.5106,0.4939,20,3,8,14,104,2,1,114.394997,113.60250091552734,0
2022-05-11,0.0383847544276063,0.6369,0.2263,14,10,15,42,203,11,1,113.602501,112.84400177001953,0
2022-05-12,0.4748818956336528,0.5267,0.4215,13,2,6,8,50,1,1,112.844002,116.05049896240234,1
2022-05-13,0.3182092358803985,0.3182,0.8074,13,2,8,10,89,2,1,116.050499,113.88059997558594,0
2022-05-14,0.5063653442240373,0.296,0.1974,10,3,8,21,132,2,1,113.88059997558594,114.2229995727539,1
2022-05-15,0.3696404530744337,0.5423,0.3612,14,2,12,7,37,1,1,114.2229995727539,114.44499969482422,1
2022-05-16,0.269181108597285,0.4215,0.34,11,1,20,30,64,2,1,114.445,116.4729995727539,1
2022-05-17,0.3973706597222222,0.7579,0.34,12,4,11,15,91,1,1,116.473,111.89949798583984,0
2022-05-18,0.5191472222222222,0.5994,0.0,11,0,14,11,39,2,1,111.899498,110.38400268554688,0
2022-05-19,0.181692671394799,0.4767,0.296,15,5,4,6,19,1,1,110.384003,108.90799713134766,0
2022-05-20,0.7378107935627081,0.3818,0.4404,6,7,2,99,258,8,1,108.907997,112.4218978881836,1
2022-05-21,0.1926145496535797,0.1779,0.2263,7,2,11,10,40,2,1,112.4218978881836,111.91612243652344,0
2022-05-22,0.5382903142488161,0.6597,0.743,10,2,10,9,179,1,1,111.91612243652344,111.48799896240234,0
2022-05-23,0.4771685733512786,0.5574,0.128,11,2,13,24,115,1,1,111.487999,105.97000122070312,0
2022-05-24,0.2948769423558897,0.3612,0.2023,20,7,5,8,56,1,1,105.970001,105.80500030517578,0
2022-05-25,0.2626245681381958,0.3612,0.2263,12,5,4,5,28,1,1,105.805,107.7925033569336,1
2022-05-26,0.216621884057971,0.4939,0.5423,19,3,3,8,28,1,1,107.792503,112.31649780273438,1
2022-05-27,0.4240476108232585,0.3818,0.765,6,2,12,28,134,2,1,112.316498,108.67440032958984,0
2022-05-28,0.0462780582524271,0.4019,0.296,11,3,3,16,69,2,1,108.67440032958984,107.97100067138672,0
2022-05-29,-0.0958964777105118,0.4019,0.3612,12,5,6,17,101,1,1,107.97100067138672,108.63800048828125,1
2022-05-30,0.6076897284533649,0.5574,0.6124,11,2,4,4,57,1,1,108.63800048828125,113.76200103759766,1
2022-05-31,0.4977289970208541,0.4588,0.3182,18,3,6,10,39,1,1,113.762001,113.89199829101562,1
2022-06-01,0.0233295895096921,0.4019,0.6249,15,5,7,48,135,3,1,113.891998,117.62249755859375,1
2022-06-02,0.4809379908675798,0.5423,0.296,15,5,4,11,48,1,1,117.622498,114.54100036621094,0
2022-06-03,0.4375682733812949,0.5994,0.0,13,0,5,30,82,2,1,114.541,114.95437622070312,1
2022-06-04,0.6132578378378378,0.7717,0.0,8,0,2,10,34,1,1,114.95437622070312,114.95437622070312,0
2022-06-05,0.2021757425742574,0.4019,0.3818,6,1,15,12,26,1,1,114.95437622070312,116.82050323486328,1
2022-06-06,0.3479826899128269,0.4404,0.1027,18,1,6,17,77,1,1,116.820503,117.14949798583984,1
2022-06-07,0.5215510416666667,0.7269,0.4939,11,1,5,3,21,1,1,117.149498,117.19400024414062,1
2022-06-08,0.1780074508593187,0.5267,0.1027,9,2,22,156,810,54,1,117.194,114.83550262451172,0
2022-06-09,0.4074555831265508,0.5082,0.4767,9,2,3,9,31,1,1,114.835503,111.1614990234375,0
2022-06-10,0.5242984052532833,0.5994,0.3142,10,2,5,15,82,1,1,111.161499,115.43219757080078,1
2022-06-11,0.0531880434782608,0.6369,0.2023,5,4,9,17,83,4,1,115.43219757080078,115.08512878417969,0
2022-06-12,0.5338337423312883,0.6369,0.6705,11,1,2,9,26,1,1,115.08512878417969,106.39250183105469,0
2022-06-13,0.2733479633401222,0.6195,0.3818,15,3,3,10,47,1,1,106.392502,106.71549987792969,1
2022-06-14,0.107525340599455,0.1779,0.4588,6,1,4,14,123,1,1,106.7155,109.7645034790039,1
2022-06-15,0.6257788037504044,0.6597,0.2092,15,1,17,89,774,67,1,109.764503,106.03350067138672,0
2022-06-16,0.3587191304347826,0.4404,0.4404,15,2,3,9,34,1,1,106.033501,107.14350128173828,1
2022-06-17,0.294320233463035,0.5106,0.4019,11,6,3,6,41,1,1,107.143501,107.20989990234375,1
2022-06-18,-0.7767443126308446,0.4588,0.4215,12,5,7,21,169,4,1,107.20989990234375,107.41425323486328,1
2022-06-19,0.1363834745762711,0.4019,0.6072,6,3,17,5,24,1,1,107.41425323486328,107.64717102050781,1
2022-06-20,0.1321691823899371,0.4588,0.3818,8,3,5,11,40,1,1,107.64717102050781,111.54399871826172,1
2022-06-21,0.5260704545454545,0.4404,0.4767,19,4,4,22,59,1,1,111.543999,111.48750305175781,0
2022-06-22,0.2742936305732484,0.4019,0.6486,10,1,11,6,25,1,1,111.487503,112.24199676513672,1
2022-06-23,0.142113488372093,0.4767,0.5574,9,3,2,4,17,1,1,112.241997,117.9749984741211,1
2022-06-24,0.4076727074235807,0.5423,0.3612,12,1,9,7,33,1,1,117.974998,113.31212615966797,0
2022-06-25,0.3259780405405404,0.4767,0.4215,9,2,3,6,25,1,1,113.31212615966797,113.31212615966797,0
2022-06-26,0.3898760223048327,0.3612,0.0,5,0,5,11,68,1,1,113.31212615966797,115.83350372314453,1
2022-06-27,0.33699794344473,0.4019,0.8126,10,1,3,3,28,1,1,115.833504,112.00749969482422,0
2022-06-28,0.3804277298850575,0.6249,0.3182,16,1,3,9,34,1,1,112.0075,111.70149993896484,0
2022-06-29,0.3554497461928934,0.4215,0.1027,15,1,3,6,35,2,1,111.7015,108.96299743652344,0
2022-06-30,0.3200965816603364,0.2732,0.4939,10,3,13,18,97,2,1,108.962997,108.73750305175781,0
2022-07-01,0.743833667953668,0.6486,0.7783,14,3,19,17,77,5,1,108.737503,111.44860076904297,1
2022-07-02,0.1378967971530249,0.4588,0.5719,10,2,2,12,41,1,1,111.44860076904297,110.35237121582031,0
2022-07-03,0.228961690140845,0.4019,0.6705,6,3,13,6,36,0,1,110.35237121582031,109.80066680908203,0
2022-07-04,0.224070802919708,0.4939,0.2732,12,3,3,12,61,1,1,109.80066680908203,113.26300048828125,1
2022-07-05,0.2595542116630669,0.4404,0.7783,9,2,2,9,36,1,1,113.263,114.5719985961914,1
2022-07-06,0.2346092478421701,0.3612,0.296,17,3,3,4,37,2,1,114.571999,118.78299713134766,1
2022-07-07,0.2535169404517454,0.5267,0.5574,15,2,4,6,55,1,1,118.782997,119.35350036621094,1
2022-07-08,0.2295400862068965,0.6808,0.5267,11,3,10,20,110,1,1,119.3535,116.49287414550781,0
2022-07-09,0.0981658536585366,0.2732,0.7003,6,2,6,16,77,4,1,116.49287414550781,116.49287414550781,0
2022-07-10,0.7250297961630695,0.3612,0.4215,5,2,12,38,186,4,1,116.49287414550781,115.67649841308594,0
2022-07-11,0.6306516521739132,0.5859,0.1779,14,2,6,15,96,2,1,115.676498,114.02050018310547,0
2022-07-12,0.3077718181818182,0.4404,0.2732,10,1,3,3,26,1,1,114.0205,111.35350036621094,0
2022-07-13,0.2365821428571428,0.3612,0.0258,5,1,2,5,32,1,1,111.3535,110.36750030517578,0
2022-07-14,0.4028383609415867,0.7184,0.7351,17,2,2,7,50,1,1,110.3675,111.77749633789062,1
2022-07-15,0.2434580172413792,0.34,0.4019,21,5,2,6,40,1,1,111.777496,112.63909912109375,1
2022-07-16,0.1017020442930153,0.3612,0.0258,5,1,6,9,66,1,1,112.63909912109375,111.87974548339844,0
2022-07-17,0.2077083333333333,0.3182,0.7717,3,1,4,10,81,2,1,111.87974548339844,109.02999877929688,0
2022-07-18,0.081520971563981,0.6124,0.3612,18,2,10,26,126,2,1,109.029999,113.80999755859375,1
2022-07-19,0.5165852886405958,0.7096,0.0,19,0,4,8,54,1,1,113.809998,113.9000015258789,1
2022-07-20,0.4299503054989816,0.4939,0.3818,10,4,4,6,31,1,1,113.900002,114.33999633789062,1
2022-07-21,0.377151355661882,0.4767,0.1531,11,1,3,7,40,1,1,114.339996,107.9000015258789,0
2022-07-22,0.0938119305856832,0.4404,0.9325,8,2,3,9,36,1,1,107.900002,111.7959976196289,1
2022-07-23,0.3584547703180212,0.6249,0.4588,10,1,2,4,22,1,1,111.7959976196289,112.48750305175781,1
2022-07-24,-0.2289999999999999,0.7096,0.836,1,2,0,3,6,0,1,112.48750305175781,107.51000213623047,0
2022-07-25,0.4939311452117079,0.5859,0.3612,25,6,6,25,96,2,1,107.510002,105.0199966430664,0
2022-07-26,0.2868118842051803,0.5267,0.2263,19,9,4,11,54,1,1,105.019997,113.05999755859375,1
2022-07-27,0.2669008654602675,0.5859,0.1779,15,3,4,10,51,1,1,113.059998,114.22000122070312,1
2022-07-28,0.1846219047619047,0.5719,0.6249,15,3,2,5,20,1,1,114.220001,116.31999969482422,1
2022-07-29,0.5138868534482759,0.7089,0.3182,18,5,8,11,41,2,1,116.32,111.22599792480469,0
2022-07-30,0.5365084210526316,0.4019,0.3182,8,2,6,16,285,2,1,111.22599792480469,112.15499877929688,1
2022-07-31,0.4067046391752577,0.5719,0.6705,11,1,7,23,84,4,1,112.15499877929688,114.86000061035156,1
2022-08-01,0.2183530241935484,0.4019,0.802,15,1,4,9,30,1,1,114.860001,115.12999725341797,1
2022-08-02,0.2515554216867469,0.3612,0.3612,11,4,5,12,39,1,1,115.129997,118.08000183105469,1
2022-08-03,0.3085465949820788,0.7096,0.0,15,0,3,7,25,1,1,118.080002,118.19000244140625,1
2022-08-04,0.4781004807692308,0.6369,0.0,9,0,2,4,21,1,1,118.190002,117.47000122070312,0
2022-08-05,0.4555319340329835,0.3818,0.6249,9,1,6,7,67,1,1,117.470001,116.74600219726562,0
2022-08-06,0.4181011608623549,0.5267,0.4939,10,2,3,12,47,1,1,116.74600219726562,117.21749877929688,1
2022-08-07,0.5828686997319035,0.5719,0.7184,9,1,17,52,136,83,1,117.21749877929688,117.30000305175781,1
2022-08-08,0.3716412121212121,0.3612,0.0,9,0,3,6,17,1,1,117.300003,116.62999725341797,0
2022-08-09,0.0774651437895166,0.5719,0.0,20,0,11,78,205,3,1,116.629997,119.69999694824219,1
2022-08-10,0.3235570878274269,0.4767,0.5106,19,4,4,7,47,1,1,119.699997,118.83999633789062,0
2022-08-11,0.379863282172373,0.5106,0.34,10,4,3,6,43,1,1,118.839996,121.68000030517578,1
2022-08-12,0.1548495741056218,0.3612,0.3612,14,1,4,6,40,1,1,121.68,118.83000183105469,0
2022-08-13,0.3183602209944752,0.4404,0.128,10,1,10,31,181,2,1,118.83000183105469,119.21249389648438,1
2022-08-14,0.4474911465892598,0.3182,0.4767,4,3,8,12,77,1,1,119.21249389648438,122.08000183105469,1
2022-08-15,0.5440701101928375,0.6124,0.7184,11,2,3,12,49,1,1,122.080002,121.69999694824219,0
2022-08-16,0.3613758448060075,0.4939,0.0,15,0,6,10,85,1,1,121.699997,119.55000305175781,0
2022-08-17,0.3889439140811455,0.5207,0.5574,21,1,8,31,98,5,1,119.550003,120.16999816894531,1
2022-08-18,0.5722427773343974,0.4404,0.2732,12,5,6,12,63,2,1,120.169998,117.20999908447266,0
2022-08-19,0.2340001485884101,0.6705,0.4939,13,5,5,5,33,1,1,117.209999,120.14199829101562,1
2022-08-20,0.354238844002486,0.743,0.2263,8,2,8,28,108,3,1,120.14199829101562,119.65750122070312,0
2022-08-21,0.0495827990135634,0.5267,0.0,6,0,13,42,464,5,1,119.65750122070312,114.23999786376953,0
2022-08-22,0.6473821621621622,0.6369,0.0,13,0,4,31,99,4,1,114.239998,113.86000061035156,0
2022-08-23,0.55587336492891,0.4939,0.5994,11,2,4,17,82,3,1,113.860001,113.69000244140625,0
2022-08-24,0.1433726277372262,0.4393,0.296,8,1,1,12,29,1,1,113.690002,116.6500015258789,1
2022-08-25,0.4393246666666666,0.5423,0.2263,11,1,3,4,22,1,1,116.650002,110.33999633789062,0
2022-08-26,0.1495058577405858,0.5267,0.4019,11,4,4,15,48,1,1,110.339996,113.75599670410156,1
2022-08-27,0.3834400537634408,0.6705,0.2263,6,5,9,16,102,1,1,113.75599670410156,113.63500213623047,0
2022-08-28,0.7376626138189609,0.6369,0.0,6,0,17,67,312,3,1,113.63500213623047,109.41999816894531,0
2022-08-29,0.4662189421894218,0.5859,0.0,16,0,3,6,41,1,1,109.419998,108.94000244140625,0
2022-08-30,0.6441568745808182,0.6908,0.7717,11,2,18,9,115,1,1,108.940002,108.22000122070312,0
2022-08-31,0.1855879818594104,0.6597,0.6597,15,2,6,7,47,1,1,108.220001,109.73999786376953,1
2022-09-01,0.5185516806722689,0.5267,0.2263,7,1,2,5,27,1,1,109.739998,107.8499984741211,0
2022-09-02,0.5527589141004863,0.6124,0.7845,10,2,5,10,83,2,1,107.849998,108.83399963378906,1
2022-09-03,0.4901410557184751,0.7184,0.4404,7,2,15,34,217,2,1,108.83399963378906,108.6875,0
2022-09-04,0.5153290519877675,0.4767,0.0,8,0,3,7,41,1,1,108.6875,108.60333251953125,0
2022-09-05,0.5169259259259259,0.6597,0.0,5,0,2,8,38,1,1,108.60333251953125,106.80999755859375,0
2022-09-06,0.5374175787728028,0.5106,0.4215,20,2,3,6,28,1,1,106.809998,109.44999694824219,1
